,_id,device_id,latitude,longitude,type,SO2,CO,NO2,PM1_0,PM2_5,PM10_0,temperature,humidity,per_bat,free_sd,cnt_err_wifi,cnt_err_lte,cnt_err_sd,cnt_packet,time,AQI
639,617e94c220be12f18c8a15ef,fimi_14,21.005779300000004,105.84425066666667,fimi,0.0734,-0.7367,-0.5417,26.4,27.2,27.5,26.5,77.3,81.65,0,638,7,1916,,2021-10-31 20:06:06,
640,616de1c6e66c30339e5556cf,fimi_29,21.005694450000004,105.84380555000001,fimi,0.0422,-2.9185,-0.5037,12.7,13.3,14.0,25.6,72.9,30.46,15413280,50927,6765,0,,2021-10-19 04:06:06,
641,619afb1286f5a8bc946a03b1,fimi_2,21.00576226666667,105.84432448333334,fimi,-0.0398,-0.0404,-0.4735,10.3,10.9,13.9,25.0,58.4,29.45,15326208,44829,1295,0,,2021-11-22 09:06:06,
642,619633a334b40397d46b1f77,fimi_25,21.005815216666665,105.84422805000001,fimi,0.1289,-1.5955,-0.5148,19.2,21.2,26.0,27.9,47.7,86.98,15339136,24273,1076,68081,,2021-11-18 18:06:06,
643,617ceee120be12f18c8511cc,fimi_14,21.005777350000002,105.84427376666666,fimi,-0.0271,-2.4195,-0.5417,14.5,15.1,15.6,25.6,75.5,81.51,0,3367,135,10103,,2021-10-30 14:06:06,
644,61ace375ebbcef4cfbd57bad,fimi_15,21.005694450000004,105.84380555000001,fimi,0.1373,1.712,-0.4802,44.8,47.3,52.3,26.3,50.4,82.98,15394848,170190,8665,0,,2021-12-05 23:06:07,129.75000303750014
645,61a47be1fb44687a2cc83cd0,fimi_1,21.00583495,105.84431373333334,fimi,0.0782,42.9693,-0.4556,10.6,12.0,17.2,34.7,46.4,85.91,15309984,15322,146,0,,2021-11-29 14:06:06,
646,616c2dd69d4daad11f44b15a,fimi_6,21.005822716666664,105.84427286666666,fimi,0.0089,-2.5936,-0.4568,10.0,10.5,12.2,24.1,67.6,43.52,15393248,69653,12166,0,,2021-10-17 21:06:06,
647,616adc51074ea276ed71041d,fimi_24,21.01531211666667,105.8380839,fimi,0.0196,-1.1429,-0.4836,10.3,10.9,13.2,27.2,63.9,27.04,15418560,10658,3979,0,10659,2021-10-16 21:06:06,
648,616cba719d4daad11f463d86,fimi_29,21.005810116666666,105.84429236666668,fimi,0.0064,-2.9998,-0.5037,11.1,12.2,13.9,25.5,66.4,31.46,15415104,45907,5671,0,,2021-10-18 07:06:06,
649,61ab3d9d0facef69219a6911,fimi_29,21.00581621666667,105.84428726666665,fimi,0.079,-1.9553,-0.5037,17.2,18.4,24.3,28.6,42.3,26.82,15335648,2714,5,0,,2021-12-04 17:06:06,
650,617e6a9220be12f18c899bc6,fimi_1,21.005805000000002,105.84429018333334,fimi,0.1145,45.1163,-0.4556,16.5,17.6,19.3,27.6,67.7,82.02,15363488,7701,206,0,,2021-10-31 17:06:07,
651,61aabf0d0facef6921990d45,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1497,-3.3827,-0.5048,20.7,22.2,27.3,25.5,45.7,33.44,15380800,14009,106,0,,2021-12-04 08:06:06,
652,6183bea120be12f18c94ae75,fimi_27,21.0058264,105.84427746666667,fimi,0.1645,-0.5394,-0.4277,18.9,20.4,23.4,31.5,60.5,32.06,15430816,28762,2033,0,,2021-11-04 18:06:06,
653,616533e154811a28701a63e3,fimi_6,21.005842149999996,105.84433353333334,fimi,0.016,-2.6632,-0.4568,10.2,11.0,14.6,31.2,56.9,45.9,15404224,39510,6364,0,,2021-10-12 14:06:06,
654,619c76c280c7ca88356120e9,fimi_29,21.005780316666666,105.84436095000001,fimi,-0.0048,-2.9765,-0.5048,10.9,12.1,16.3,25.9,51.3,26.97,15357376,3384,5,0,,2021-11-23 12:06:06,
655,619ccb22d7d29cf7e609511f,fimi_29,21.005694450000004,105.84380555000001,fimi,0.0713,-2.0481,-0.5037,20.1,21.1,24.4,24.7,57.3,28.02,15356864,486,0,0,,2021-11-23 18:06:06,
656,616444d654811a2870174fd0,fimi_1,21.005790949999998,105.84430695,fimi,0.0363,44.1298,-0.4556,14.6,15.3,17.3,29.0,65.9,82.13,15403776,95751,14293,0,,2021-10-11 21:06:06,
657,618145d120be12f18c919240,fimi_30,21.005806516666667,105.84428801666667,fimi,0.0767,-1.1545,-0.4277,12.2,12.9,14.5,27.0,67.9,84.73,15361696,8103,63,0,,2021-11-02 21:06:06,
658,61b1022e9d066a70994d355d,fimi_25,21.005807283333336,105.84425661666667,fimi,0.0543,-3.197,-0.5148,13.4,14.7,20.8,26.5,41.2,81.72,15338464,36910,426,110311,,2021-12-09 02:06:06,55.7692377251811
659,6181700920be12f18c91fb97,fimi_4,21.005807083333334,105.84428084999999,fimi,0.6727,-2.2338,-0.4981,11.5,11.9,12.7,25.5,73.0,82.34,15376672,31129,3504,0,,2021-11-03 00:06:06,
660,61a10783aca89d150aa5cc48,fimi_15,21.005694450000004,105.84380555000001,fimi,0.065,-1.1429,-0.4802,34.7,36.3,39.8,26.9,58.4,85.3,15413696,118384,8443,0,,2021-11-26 23:11:09,
661,6164ed9154811a2870196c01,fimi_19,21.01896993333333,105.8280859,fimi,0.0523,-2.1177,-0.4266,11.5,12.8,15.8,31.1,59.7,81.77,15466688,5654,23,0,5655,2021-10-12 09:06:06,
662,619e710229a6d35b24396437,fimi_1,21.0057958,105.84430055,fimi,0.0282,42.0756,-0.4568,16.1,17.2,20.3,24.6,58.9,87.14,15319456,56172,1426,0,,2021-11-25 00:06:06,
663,61a605affb44687a2cd03641,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0825,-0.3073,-0.4791,18.6,20.0,24.8,28.8,49.3,82.68,15405760,140202,8491,0,,2021-11-30 18:06:06,
664,6169608254811a287027827a,fimi_20,21.00579611666667,105.844279,fimi,0.0307,-209.7036,-0.4813,12.6,13.1,14.6,26.5,68.2,81.66,15403136,89249,11014,0,,2021-10-15 16:06:06,
665,61aacd120facef6921993303,fimi_25,21.00579015,105.84430778333332,fimi,0.1231,-1.317,-0.5182,17.0,18.8,25.2,31.2,39.4,80.86,15338496,9817,121,29371,,2021-12-04 09:06:07,
666,619ec560319216ae3e2e0140,fimi_14,21.00577815,105.84428458333332,fimi,-0.0081,-2.6632,-0.5383,26.8,27.5,28.6,23.0,71.6,83.36,0,377,4,1133,,2021-11-25 06:06:06,
667,6172b741e66c30339e63cdec,fimi_27,21.005820316666668,105.84428648333332,fimi,0.048,-2.5471,-0.4277,13.2,14.4,17.8,24.6,57.0,32.99,15457504,2351,29,0,,2021-10-22 20:06:06,
668,61a5088afb44687a2ccb4cf4,fimi_14,21.00580105,105.84429053333334,fimi,0.0219,-2.0133,-0.5383,43.7,45.0,47.5,28.1,64.1,82.2,0,621,6,1863,,2021-11-30 00:06:06,
669,61a04f21d3c4045d4cd843e9,fimi_25,21.0057989,105.84429219999998,fimi,0.1102,-2.1177,-0.5171,15.8,16.8,20.3,28.0,56.3,80.72,15338592,68394,1397,196184,,2021-11-26 10:06:06,
670,61a58711fb44687a2ccdb502,fimi_6,21.005793,105.84430044999999,fimi,0.0031,-2.3034,-0.4568,9.0,9.8,13.4,25.4,55.1,82.19,15353152,1295,16,0,,2021-11-30 09:06:06,
671,61860d4620be12f18c9c26c0,fimi_14,21.005743083333332,105.84428968333334,fimi,-0.0134,-2.8489,-0.5417,22.2,23.0,24.6,32.9,69.0,82.54,0,1065,11,3196,,2021-11-06 12:06:06,
672,61a532b1fb44687a2ccc177e,fimi_14,21.005803066666665,105.84429659999999,fimi,-0.0086,-2.3615,-0.5383,36.4,37.8,40.1,26.7,65.3,82.61,0,1340,12,4022,,2021-11-30 03:06:06,
673,61a6762cfb44687a2cd247b5,fimi_29,21.0057959,105.8442978,fimi,0.0082,-2.7793,-0.5037,18.8,20.1,23.7,24.5,55.6,27.42,15342176,250,0,0,,2021-12-01 02:06:06,
674,6166937654811a28701ee07a,fimi_11,21.015125566666665,105.83814981666667,fimi,0.2647,1.8861,-0.4411,10.7,11.7,15.0,30.7,58.0,89.16,15427968,17255,202,0,,2021-10-13 15:06:06,
675,61721c98e66c30339e6180ea,fimi_4,21.005799383333336,105.84428426666666,fimi,0.5407,-2.3963,-0.4981,8.8,9.4,12.2,24.6,60.4,87.87,15395104,14767,165,0,,2021-10-22 09:06:06,
676,61a0cdb3651e4f9f496e7bbb,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1705,-3.4408,-0.5059,25.1,27.0,31.2,29.1,52.6,32.67,15396224,67588,1594,0,,2021-11-26 19:06:06,
677,61a3ef41fb44687a2cc528eb,fimi_6,21.005764983333332,105.84430661666666,fimi,0.0391,-1.9437,-0.4568,13.5,14.4,16.5,24.1,63.8,82.47,15355584,245,2,0,,2021-11-29 04:06:06,
678,61729b22e66c30339e634ab5,fimi_11,21.019033516666664,105.8280943,fimi,0.1066,-0.2029,-0.4411,12.2,13.3,17.4,27.1,51.9,70.34,15419968,181,4,0,,2021-10-22 18:06:06,
679,61870a6120be12f18c9fae37,fimi_27,21.00580658333333,105.84428093333332,fimi,0.0346,-3.2087,-0.4288,15.8,17.1,18.3,28.9,70.8,32.66,15425696,10565,196,0,,2021-11-07 06:06:06,
680,616d0ed2e66c30339e5323de,fimi_6,21.005694450000004,105.84380555000001,fimi,0.0059,-2.7793,-0.4568,11.0,11.4,12.1,23.5,74.0,42.9,15391840,73469,13275,0,,2021-10-18 13:06:06,
681,6167acb154811a2870225bda,fimi_25,21.005836050000003,105.84430031666668,fimi,0.0244,-3.58,-0.5137,9.0,10.1,14.1,29.1,54.0,85.77,15385024,106216,14415,0,,2021-10-14 11:06:06,
682,6167e4f254811a287023109a,fimi_27,21.005833716666665,105.84429906666668,fimi,0.0406,-2.5123,-0.4288,12.1,12.7,14.2,26.3,68.3,33.0,15473184,111489,14451,0,,2021-10-14 15:06:06,
683,61719e07e66c30339e601849,fimi_6,21.005822150000004,105.84427876666665,fimi,-0.0106,-2.8141,-0.4568,9.9,10.4,12.3,24.6,66.1,36.03,15384576,93377,13473,0,,2021-10-22 00:06:07,
684,617d5f6020be12f18c8677ba,fimi_27,21.005796050000004,105.84426815,fimi,0.0406,-2.3499,-0.4277,13.1,14.2,15.1,24.3,72.4,32.45,15440768,1063,7,0,,2021-10-30 22:06:06,
685,61682b4154811a287023f290,fimi_27,21.005806349999997,105.84427936666667,fimi,0.0264,-2.9185,-0.4277,13.7,14.4,15.5,25.4,71.7,33.24,15472736,112689,14457,0,,2021-10-14 20:06:06,
686,6164fba154811a2870199cbb,fimi_13,21.01514978333333,105.83816996666668,fimi,0.0483,-0.4698,100.4215,10.3,11.0,13.7,28.8,61.7,81.36,15405024,10304,107,0,,2021-10-12 10:06:06,
687,617d6d7020be12f18c86a323,fimi_25,21.005833799999998,105.8443179,fimi,0.0176,-3.3131,-0.5148,12.0,12.9,15.6,26.1,61.5,84.04,15353664,4940,173,1,,2021-10-30 23:06:06,
688,61a6d891fb44687a2cd3ffb0,fimi_1,21.00578853333333,105.84430928333335,fimi,-0.036,43.6656,-0.4556,13.4,14.8,20.6,31.9,43.6,60.06,15306272,25638,219,0,,2021-12-01 09:06:06,
689,61a9ec190facef69219704ed,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1102,-3.9514,-0.5048,10.1,11.4,17.2,27.9,41.5,30.84,15382080,10419,96,0,,2021-12-03 17:06:06,
690,61ac3ab60facef69219cef20,fimi_25,21.00581675,105.84427526666666,fimi,0.0825,-2.9998,-0.516,16.9,19.2,26.2,34.1,36.4,80.93,15338496,16054,158,48010,,2021-12-05 11:06:06,
691,6181e08120be12f18c9314ef,fimi_2,21.00581491666667,105.84433376666667,fimi,0.0673,9.2207,-0.4724,22.8,24.1,25.3,25.8,70.4,28.31,15359424,5227,65,0,,2021-11-03 08:06:06,
692,61629ef754811a287012615c,fimi_30,21.005782566666667,105.84426453333332,fimi,0.0155,-2.0713,-0.4277,14.0,14.9,15.4,27.7,73.9,84.58,15406752,7371,1637,0,,2021-10-10 15:06:06,
693,6163f07154811a2870162d64,fimi_25,21.00582063333333,105.84430301666667,fimi,0.0513,-3.0114,-0.5137,11.7,12.8,15.3,28.8,62.2,86.71,15390976,89973,14274,0,,2021-10-11 15:06:06,
694,61999b825a9f913d12715266,fimi_6,21.005790616666665,105.84429898333335,fimi,0.0467,-2.257,-0.4568,12.9,13.6,15.3,29.5,67.5,81.04,15371264,711,10,0,,2021-11-21 08:06:07,
695,61aa164c0facef69219770bf,fimi_29,21.005789400000005,105.84431691666666,fimi,0.471,5.4026,-0.5037,26.3,27.7,31.9,25.1,52.1,27.5,15337440,997,0,0,,2021-12-03 20:06:06,
696,6196259234b40397d46aef7d,fimi_25,21.005817133333334,105.84426401666666,fimi,0.1046,-1.9901,-0.5148,18.9,20.9,26.3,28.8,44.5,86.69,15339136,24033,1076,67369,,2021-11-18 17:06:06,
697,6198e4b25d2493cc8868e048,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0543,-0.9224,-0.4791,20.9,22.7,25.3,29.6,63.1,87.86,15426592,82850,8335,0,,2021-11-20 19:06:06,
698,61ac2ca60facef69219ccb50,fimi_25,21.005805666666667,105.84425746666666,fimi,0.0899,-2.64,-0.516,16.6,18.7,23.8,32.9,47.7,81.13,15338496,15814,158,47290,,2021-12-05 10:06:06,
699,6184595620be12f18c9680ce,fimi_1,21.005794999999996,105.84429938333332,fimi,0.0145,43.4219,-0.4556,19.4,20.5,22.5,29.5,68.6,81.31,15354144,33542,2239,0,,2021-11-05 05:06:06,
700,61730ba1e66c30339e655179,fimi_1,21.005785016666664,105.84429655000001,fimi,-0.0005,41.449,-0.4568,13.9,14.9,17.9,27.4,58.3,80.88,15381216,3790,53,0,,2021-10-23 02:06:06,
701,61746b33e66c30339e6b8866,fimi_4,21.00578845,105.84427678333334,fimi,0.5719,-2.5471,-0.4981,8.7,9.3,12.4,25.0,58.8,84.62,15391872,9071,114,0,,2021-10-24 03:06:06,
702,61ad0da5ebbcef4cfbd5ef59,fimi_27,21.00583665,105.84426621666668,fimi,0.1124,-1.1893,-0.4288,20.2,21.7,26.0,23.1,51.7,36.27,15391744,3027,33,0,,2021-12-06 02:06:07,70.72650033019232
703,61a451b1fb44687a2cc745df,fimi_20,21.005790050000005,105.8442822,fimi,0.0234,-286.0672,-0.4825,27.3,29.3,33.6,31.4,53.9,81.47,15327008,44417,392,5708,,2021-11-29 11:06:06,
704,61998d77cc7717670b64b6b3,fimi_30,21.005798616666667,105.84428428333334,fimi,0.0401,-1.9088,-0.4277,21.1,22.5,23.4,28.4,72.9,39.03,15334272,223,3,0,,2021-11-21 07:06:07,
705,619c84d2389aac1c71bc51d3,fimi_29,21.005771333333335,105.84434128333332,fimi,-0.0071,-3.1738,-0.5048,10.6,11.5,16.0,26.9,50.1,27.02,15357280,3624,5,0,,2021-11-23 13:06:06,
706,616c11b69d4daad11f44640a,fimi_6,21.00582278333333,105.84427176666668,fimi,0.0508,-1.8508,-0.4568,9.9,10.4,12.6,25.4,64.8,43.36,15393440,69173,12160,0,,2021-10-17 19:06:06,
707,61ac48c00facef69219d12d0,fimi_14,21.005805000000002,105.84432066666668,fimi,-0.0091,-2.582,-0.5383,34.6,36.3,41.9,32.2,46.5,83.77,0,488,2,1466,,2021-12-05 12:06:06,
708,61849fa220be12f18c976239,fimi_27,21.005842866666665,105.84429598333332,fimi,0.0498,-2.9998,-0.4288,15.0,16.5,19.1,31.6,62.0,31.67,15429440,16,0,0,,2021-11-05 10:06:06,
709,6196097034b40397d46a8fa2,fimi_6,21.00580138333333,105.84426623333333,fimi,0.0079,-2.4427,-0.4568,9.0,10.0,13.7,27.0,55.2,80.43,15376736,387,2,0,,2021-11-18 15:06:06,
710,61956ec1ff369c29074c76b1,fimi_15,21.005694450000004,105.84380555000001,fimi,-0.0063,-2.0017,-0.4802,12.3,13.4,16.8,26.2,56.1,80.3,15432064,67731,8312,0,,2021-11-18 04:06:06,
711,61a32a66917519c43090c93f,fimi_2,21.005777849999998,105.84428753333334,fimi,-0.0063,-1.5723,-0.4724,14.0,15.1,18.9,30.5,53.6,31.18,15313376,18697,187,0,,2021-11-28 14:06:06,
712,61a21f31a515430fcc112088,fimi_1,21.00582493333333,105.84430896666666,fimi,0.1896,44.6288,-0.4556,21.5,22.5,27.1,28.9,51.5,87.91,15313664,5006,45,0,,2021-11-27 19:06:06,
713,6167120754811a2870207a02,fimi_19,21.018956049999996,105.82810554999999,fimi,0.0472,-1.0152,-0.4266,10.4,11.1,14.6,31.3,57.7,82.58,15463200,15015,55,0,15016,2021-10-14 00:06:06,
714,61a489f1fb44687a2cc88ef6,fimi_14,21.005810766666666,105.84429681666667,fimi,-0.0088,-2.5936,-0.5383,25.3,26.7,31.8,33.6,48.8,81.31,0,216,0,650,,2021-11-29 15:06:06,
715,6197d98be77044d3565ea997,fimi_6,21.005794383333335,105.84429795,fimi,-0.0073,-2.698,-0.4568,13.3,14.2,14.8,25.9,73.5,83.32,15373952,1255,15,0,,2021-11-20 00:06:06,
716,619722bb6a95adcd80bf9de5,fimi_6,21.00582745,105.84428535,fimi,0.0607,-2.0829,-0.4568,11.6,12.7,15.4,28.3,60.4,80.51,15375072,5185,58,0,,2021-11-19 11:06:06,
717,61a838228118b006b4f01430,fimi_20,21.00583998333333,105.8442694,fimi,-0.002,-241.4328,-0.4825,20.0,21.7,27.7,28.4,41.7,82.29,15324448,61435,604,36213,,2021-12-02 10:06:06,
718,61b0bbd59d066a70994c7aef,fimi_15,21.005694450000004,105.84380555000001,fimi,0.2987,6.714,-0.4802,43.3,46.1,50.8,27.3,51.6,83.0,15392896,186958,12223,34207,,2021-12-08 21:06:06,126.75000348750018
719,61af15f79d066a7099482490,fimi_29,21.005694450000004,105.84380555000001,fimi,-0.0218,-3.1158,-0.5048,27.7,29.0,28.5,29.2,82.2,25.93,15329856,1130,60,0,,2021-12-07 15:06:06,86.32478847541832
720,6174cda6e66c30339e6d35d2,fimi_21,21.005694450000004,105.84380555000001,fimi,0.1038,-4.4969,-0.4456,9.9,10.9,14.2,28.3,57.7,55.54,15455904,8987,123,0,,2021-10-24 10:06:06,
721,616525d154811a28701a308b,fimi_6,21.005812783333333,105.84426651666666,fimi,0.0105,-2.9417,-0.4568,10.1,10.9,14.3,30.6,57.5,46.06,15404320,39270,6364,0,,2021-10-12 13:06:06,
722,61674a4054811a28702123e7,fimi_19,21.018991266666664,105.82812698333333,fimi,0.0477,-0.3073,-0.4266,10.4,11.2,14.5,31.1,58.2,80.65,15462848,825,1,0,826,2021-10-14 04:06:06,
723,61681d3654811a287023c574,fimi_11,21.015184666666663,105.83817055,fimi,0.2495,2.1763,-0.44,24.1,26.7,32.2,30.0,59.5,89.91,15425568,23970,295,0,,2021-10-14 19:06:06,
724,61a31c50917519c4309071f7,fimi_6,21.005811499999997,105.84432125,fimi,-0.0274,-2.9881,-0.4579,8.9,9.9,14.5,28.8,49.2,85.15,15356832,258,0,0,,2021-11-28 13:06:06,
725,61a03307084fe617917545fc,fimi_25,21.005827833333335,105.84432040000002,fimi,0.102,-2.1526,-0.516,13.4,14.4,18.1,23.9,54.5,81.62,15338592,67915,1395,194746,,2021-11-26 08:06:06,
726,61a6a052fb44687a2cd304f4,fimi_1,21.005785683333336,105.84431095,fimi,0.0277,43.3174,-0.4556,19.2,20.7,25.0,25.6,53.4,65.46,15306592,24678,216,0,,2021-12-01 05:06:07,
727,61aec1939d066a70994745b6,fimi_29,21.005694450000004,105.84380555000001,fimi,0.0749,-1.8624,-0.5048,35.7,36.6,36.2,28.1,82.2,25.11,15330368,54,0,0,,2021-12-07 09:06:06,103.00000705000035
728,61b005069d066a70994a8c5c,fimi_14,21.005798350000003,105.84440208333332,fimi,0.0942,-0.3305,-0.5394,59.6,61.5,64.5,25.4,61.7,87.9,0,4249,40,12748,,2021-12-08 08:06:06,153.21053518116352
729,619c92e7f28af73179e825ab,fimi_25,21.00579108333333,105.84428883333334,fimi,0.0051,-3.6032,-0.5148,8.9,10.1,16.1,28.1,41.3,84.52,15338592,52090,1295,147271,,2021-11-23 14:06:06,
730,61ae5f219d066a7099464b87,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0198,-1.0152,-0.4802,27.8,29.2,34.1,26.0,49.3,84.13,15392896,176639,12093,3251,,2021-12-07 02:06:06,86.75213883556148
731,616c90419d4daad11f45c699,fimi_1,21.00576258333333,105.84431351666666,fimi,-0.0017,41.948,-0.4556,11.5,12.4,14.5,25.6,63.9,80.56,15391392,4664,715,0,,2021-10-18 04:06:07,
732,61748757e66c30339e6c0437,fimi_9,21.005694450000004,105.84380555000001,fimi,0.1135,-2.0133,-0.4825,9.6,10.3,14.0,29.7,55.8,73.74,15451072,7792,121,0,,2021-10-24 05:06:06,
733,61a18485a515430fcc0d8a27,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1289,-3.522,-0.5048,27.7,29.0,33.0,27.3,53.6,32.89,15395104,70700,1624,0,,2021-11-27 08:06:06,
734,619b6b91954dba5e350ef4a7,fimi_25,21.005852649999998,105.84429528333334,fimi,0.0244,-3.1158,-0.5137,8.3,9.2,13.7,25.7,48.8,88.34,15338592,47052,1264,132158,,2021-11-22 17:06:06,
735,61a80dfd8118b006b4efe172,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0206,-1.2822,-0.4813,26.6,28.5,33.1,24.2,50.5,80.8,15402528,149077,8556,0,,2021-12-02 07:06:06,
736,61aa5c960facef6921982325,fimi_14,21.005784749999997,105.84429219999998,fimi,0.2188,0.4122,-0.5383,73.3,75.1,78.8,23.5,61.5,90.11,0,1823,16,5470,,2021-12-04 01:06:06,
737,61991cf1cc7717670b634e29,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0099,-1.8972,-0.4791,22.1,23.3,25.4,29.1,65.9,86.65,15426272,83809,8346,0,,2021-11-20 23:06:06,
738,616960a154811a2870278b94,fimi_19,21.018881283333332,105.82811295000002,fimi,0.1515,-0.1448,-0.4266,10.5,11.2,14.3,30.3,59.8,81.51,15459488,9934,442,0,9935,2021-10-15 18:06:06,
739,6173b461e66c30339e684d9c,fimi_27,21.005804899999998,105.8442769,fimi,0.0274,-2.9881,-0.4288,11.3,12.7,17.4,29.9,49.2,30.85,15455968,6667,110,0,,2021-10-23 14:06:06,
740,61a2e411a515430fcc158cac,fimi_14,21.005784050000003,105.84430218333334,fimi,0.0247,-1.8044,-0.5394,39.1,40.3,42.8,26.4,64.5,82.08,0,2508,36,7526,,2021-11-28 09:06:06,
741,61aa24530facef692197943d,fimi_1,21.00580293333333,105.84432139999998,fimi,0.5813,53.6578,-0.4556,22.1,23.5,28.8,26.9,46.7,57.0,15301088,39973,427,0,,2021-12-03 21:06:07,
742,619bbffb8c3571cf9421edca,fimi_14,21.00577763333333,105.84431070000001,fimi,-0.0515,-2.9533,-0.5417,16.0,17.0,20.1,24.0,59.0,81.76,0,758,8,2274,,2021-11-22 23:06:06,
743,61af24099d066a7099484c47,fimi_1,21.005694450000004,105.84380555000001,fimi,0.0505,42.4354,-0.4556,16.3,17.7,24.4,35.0,38.4,50.29,15293248,61803,653,0,,2021-12-07 16:06:06,62.17949312732877
744,6166310654811a28701da0b6,fimi_20,21.005792383333333,105.84426069999999,fimi,0.0549,-229.6417,-0.4825,11.4,12.5,15.6,28.8,58.2,86.16,15408128,75819,10891,0,,2021-10-13 08:06:06,
745,6186e03620be12f18c9f1baa,fimi_1,21.005780150000003,105.84429065,fimi,0.0163,43.1898,-0.4556,15.4,16.5,18.2,30.4,68.3,85.58,15350144,44570,2447,0,,2021-11-07 03:06:06,
746,616bbd509d4daad11f437b0b,fimi_19,21.018976916666663,105.8281222,fimi,0.0909,-0.5394,-0.4266,9.9,10.6,13.8,29.2,58.5,81.44,15455712,2702,1612,0,2703,2021-10-17 13:06:06,
747,61966be25dd6453a3368bae7,fimi_27,21.0058047,105.84427611666666,fimi,0.215,-0.2725,-0.4288,30.6,32.1,34.4,24.5,64.8,25.82,15411968,24986,1075,0,,2021-11-18 22:06:06,
748,61877ae120be12f18ca1397a,fimi_30,21.00578723333333,105.8442782,fimi,0.1031,-2.3382,-0.4288,13.4,14.7,17.9,35.5,58.4,86.36,15352000,12868,231,0,,2021-11-07 14:06:06,
749,619efda227653bc543b44656,fimi_25,21.0058096,105.84429978333334,fimi,0.0521,-3.2203,-0.5148,12.4,13.6,18.1,25.7,50.5,81.08,15338592,62641,1370,178925,,2021-11-25 10:06:06,
750,61b083919d066a70994be256,fimi_1,21.005694450000004,105.84380555000001,fimi,0.1591,45.035,-0.4556,10.1,11.4,16.6,31.4,45.0,50.29,15291104,67802,706,0,,2021-12-08 17:06:06,47.50000000000001
751,61744101e66c30339e6acb95,fimi_2,21.005796183333338,105.8442984,fimi,-0.0438,-1.3054,-0.4724,16.1,17.2,20.7,25.6,57.2,27.91,15380928,9065,153,0,,2021-10-24 00:06:06,
752,619552a11b7bff88812e55d5,fimi_15,21.005694450000004,105.84380555000001,fimi,-0.0083,-2.199,-0.4802,11.5,12.7,16.3,26.4,56.1,80.93,15432224,67251,8312,0,,2021-11-18 02:06:06,
753,616ff822e66c30339e5b385d,fimi_1,21.00583741666667,105.8442565,fimi,0.119,43.8977,-0.4556,16.1,17.5,20.6,33.3,60.5,82.19,15386048,19464,1896,0,,2021-10-20 18:06:06,
754,6175a092e66c30339e70cf64,fimi_9,21.005694450000004,105.84380555000001,fimi,0.169,0.0641,-0.4825,9.8,10.5,14.2,30.1,56.5,72.63,15449376,12586,175,0,,2021-10-25 01:06:06,
755,61a55ce2fb44687a2ccce15d,fimi_20,21.005694450000004,105.84380555000001,fimi,0.012,-211.5141,-0.4825,23.6,24.8,28.3,25.1,57.8,82.48,15326048,48974,431,11533,,2021-11-30 06:06:06,
756,61a765e159ad218917886282,fimi_27,21.00581975,105.84428288333332,fimi,0.2007,0.8648,-0.4288,20.5,22.1,27.2,25.9,46.3,27.04,15400544,6889,93,0,,2021-12-01 19:06:06,
757,61a781528118b006b4ef3b5d,fimi_25,21.00581718333334,105.84429735,fimi,0.0668,-2.9649,-0.5137,11.7,13.5,19.6,25.0,38.7,84.43,15338528,99804,1709,289960,,2021-12-01 21:06:06,
758,616defd5e66c30339e557bb0,fimi_9,21.005694450000004,105.84380555000001,fimi,0.045,-2.2918,-0.4813,15.7,16.8,18.9,27.3,66.0,85.07,15461248,5376,1057,0,5377,2021-10-19 05:06:06,
759,6170a0e1e66c30339e5d18d6,fimi_14,21.00574041666666,105.8442625,fimi,0.0274,-2.3266,-0.5405,25.5,26.4,26.8,29.9,76.1,83.11,0,149748,21431,449246,,2021-10-21 06:06:06,
760,6184c9d620be12f18c97f469,fimi_27,21.00583961666667,105.84427775,fimi,0.045,-3.3131,-0.4277,14.6,15.8,19.1,33.5,58.6,31.25,15429184,736,5,0,,2021-11-05 13:06:06,
761,6166694154811a28701e571e,fimi_29,21.005777316666663,105.84427781666666,fimi,0.0485,-2.756,-0.5037,10.0,11.0,14.4,29.9,57.7,30.03,15424928,18653,48,0,,2021-10-13 12:06:06,
762,61ae26e19d066a709945bb43,fimi_1,21.00578403333333,105.84440193333333,fimi,0.0724,43.4567,-0.4556,25.8,27.2,33.3,26.5,47.1,53.71,15294784,57484,566,0,,2021-12-06 22:06:06,82.47863523412971
763,61a82a1c8118b006b4f0034d,fimi_20,21.005694450000004,105.84380555000001,fimi,-0.0119,-237.5566,-0.4836,21.2,22.3,26.8,30.1,49.9,83.04,15324448,61196,602,35542,,2021-12-02 09:06:07,
764,61a7e3cd8118b006b4efaff5,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0198,-1.9088,-0.4802,25.8,27.2,32.0,25.3,49.1,81.74,15402816,148357,8554,0,,2021-12-02 04:06:06,
